date,year,month,month_name,admin1,governorate,gov_pcode,event_type,events,fatalities
2018-08-01,2018,8,August,West Bank,Ramallah and Al Bireh,PS0130,political_violence,48,1
2018-08-01,2018,8,August,West Bank,Bethlehem,PS0145,political_violence,17,0
2018-08-01,2018,8,August,West Bank,Al Quds,PS0140,political_violence,34,1
2018-08-01,2018,8,August,West Bank,Hebron,PS0150,political_violence,27,0
2018-08-01,2018,8,August,West Bank,Tulkarm,PS0110,political_violence,4,0
2018-08-01,2018,8,August,West Bank,Tubas,PS0105,political_violence,2,0
2018-09-01,2018,9,September,West Bank,Jenin,PS0101,political_violence,16,0
2018-09-01,2018,9,September,West Bank,Jericho,PS0135,political_violence,5,0
2018-09-01,2018,9,September,West Bank,Qalqilya,PS0120,political_violence,24,0
2018-09-01,2018,9,September,West Bank,Salfit,PS0125,political_violence,0,0
2018-09-01,2018,9,September,West Bank,Nablus,PS0115,political_violence,30,0
2018-09-01,2018,9,September,West Bank,Ramallah and Al Bireh,PS0130,political_violence,26,1
2018-09-01,2018,9,September,West Bank,Bethlehem,PS0145,political_violence,25,1
2018-09-01,2018,9,September,West Bank,Al Quds,PS0140,political_violence,41,1
2018-09-01,2018,9,September,West Bank,Hebron,PS0150,political_violence,40,1
2018-09-01,2018,9,September,West Bank,Tulkarm,PS0110,political_violence,2,0
2018-09-01,2018,9,September,West Bank,Tubas,PS0105,political_violence,0,0
2018-10-01,2018,10,October,West Bank,Jenin,PS0101,political_violence,2,0
2018-10-01,2018,10,October,West Bank,Jericho,PS0135,political_violence,0,0
2018-10-01,2018,10,October,West Bank,Qalqilya,PS0120,political_violence,35,0
2018-10-01,2018,10,October,West Bank,Salfit,PS0125,political_violence,16,4
2018-10-01,2018,10,October,West Bank,Nablus,PS0115,political_violence,42,0
2018-10-01,2018,10,October,West Bank,Ramallah and Al Bireh,PS0130,political_violence,39,2
2018-10-01,2018,10,October,West Bank,Bethlehem,PS0145,political_violence,18,0
2018-10-01,2018,10,October,West Bank,Al Quds,PS0140,political_violence,54,1
2018-10-01,2018,10,October,West Bank,Hebron,PS0150,political_violence,35,1
2018-10-01,2018,10,October,West Bank,Tulkarm,PS0110,political_violence,19,0
2018-10-01,2018,10,October,West Bank,Tubas,PS0105,political_violence,3,2
2018-11-01,2018,11,November,West Bank,Jenin,PS0101,political_violence,10,0
2018-11-01,2018,11,November,West Bank,Jericho,PS0135,political_violence,2,0
2018-11-01,2018,11,November,West Bank,Qalqilya,PS0120,political_violence,16,0
2018-11-01,2018,11,November,West Bank,Salfit,PS0125,political_violence,5,0
2018-11-01,2018,11,November,West Bank,Nablus,PS0115,political_violence,55,0
2018-11-01,2018,11,November,West Bank,Ramallah and Al Bireh,PS0130,political_violence,56,0
2018-11-01,2018,11,November,West Bank,Bethlehem,PS0145,political_violence,23,0
2018-11-01,2018,11,November,West Bank,Al Quds,PS0140,political_violence,35,1
2018-11-01,2018,11,November,West Bank,Hebron,PS0150,political_violence,43,1
2018-11-01,2018,11,November,West Bank,Tulkarm,PS0110,political_violence,11,0
2018-11-01,2018,11,November,West Bank,Tubas,PS0105,political_violence,0,0
2018-12-01,2018,12,December,West Bank,Jenin,PS0101,political_violence,12,0
2018-12-01,2018,12,December,West Bank,Jericho,PS0135,political_violence,3,0
2018-12-01,2018,12,December,West Bank,Qalqilya,PS0120,political_violence,20,0
2018-12-01,2018,12,December,West Bank,Salfit,PS0125,political_violence,14,0
2018-12-01,2018,12,December,West Bank,Nablus,PS0115,political_violence,79,1
2018-12-01,2018,12,December,West Bank,Ramallah and Al Bireh,PS0130,political_violence,100,6
2018-12-01,2018,12,December,West Bank,Bethlehem,PS0145,political_violence,43,0
2018-12-01,2018,12,December,West Bank,Al Quds,PS0140,political_violence,58,1
2018-12-01,2018,12,December,West Bank,Hebron,PS0150,political_violence,46,1
2018-12-01,2018,12,December,West Bank,Tulkarm,PS0110,political_violence,13,1
2018-12-01,2018,12,December,West Bank,Tubas,PS0105,political_violence,2,0
2019-01-01,2019,1,January,West Bank,Jenin,PS0101,political_violence,17,0
2019-01-01,2019,1,January,West Bank,Jericho,PS0135,political_violence,2,0
2019-01-01,2019,1,January,West Bank,Qalqilya,PS0120,political_violence,19,0
2019-01-01,2019,1,January,West Bank,Salfit,PS0125,political_violence,14,0
2019-01-01,2019,1,January,West Bank,Nablus,PS0115,political_violence,30,1
2019-01-01,2019,1,January,West Bank,Ramallah and Al Bireh,PS0130,political_violence,62,2
2019-01-01,2019,1,January,West Bank,Bethlehem,PS0145,political_violence,37,0
2019-01-01,2019,1,January,West Bank,Al Quds,PS0140,political_violence,37,3
2019-01-01,2019,1,January,West Bank,Hebron,PS0150,political_violence,32,1
2019-01-01,2019,1,January,West Bank,Tulkarm,PS0110,political_violence,3,0
2019-01-01,2019,1,January,West Bank,Tubas,PS0105,political_violence,4,0
2019-02-01,2019,2,February,West Bank,Jenin,PS0101,political_violence,14,1
2019-02-01,2019,2,February,West Bank,Jericho,PS0135,political_violence,1,0
2019-02-01,2019,2,February,West Bank,Qalqilya,PS0120,political_violence,15,0
2019-02-01,2019,2,February,West Bank,Salfit,PS0125,political_violence,7,0
2019-02-01,2019,2,February,West Bank,Nablus,PS0115,political_violence,28,0
2019-02-01,2019,2,February,West Bank,Ramallah and Al Bireh,PS0130,political_violence,41,0
2019-02-01,2019,2,February,West Bank,Bethlehem,PS0145,political_violence,23,0
2019-02-01,2019,2,February,West Bank,Al Quds,PS0140,political_violence,44,0
2019-02-01,2019,2,February,West Bank,Hebron,PS0150,political_violence,43,0
2019-02-01,2019,2,February,West Bank,Tulkarm,PS0110,political_violence,4,0
2019-02-01,2019,2,February,West Bank,Tubas,PS0105,political_violence,3,0
2019-03-01,2019,3,March,West Bank,Jenin,PS0101,political_violence,6,0
2019-03-01,2019,3,March,West Bank,Jericho,PS0135,political_violence,2,1
2019-03-01,2019,3,March,West Bank,Qalqilya,PS0120,political_violence,20,0
2019-03-01,2019,3,March,West Bank,Salfit,PS0125,political_violence,21,3
2019-03-01,2019,3,March,West Bank,Nablus,PS0115,political_violence,34,4
2019-03-01,2019,3,March,West Bank,Ramallah and Al Bireh,PS0130,political_violence,54,3
2019-03-01,2019,3,March,West Bank,Bethlehem,PS0145,political_violence,25,4
2019-03-01,2019,3,March,West Bank,Al Quds,PS0140,political_violence,37,0
2019-03-01,2019,3,March,West Bank,Hebron,PS0150,political_violence,30,1
2019-03-01,2019,3,March,West Bank,Tulkarm,PS0110,political_violence,0,0
2019-03-01,2019,3,March,West Bank,Tubas,PS0105,political_violence,3,0
2019-04-01,2019,4,April,West Bank,Jenin,PS0101,political_violence,16,0
2019-04-01,2019,4,April,West Bank,Jericho,PS0135,political_violence,5,0
2019-04-01,2019,4,April,West Bank,Qalqilya,PS0120,political_violence,29,0
2019-04-01,2019,4,April,West Bank,Salfit,PS0125,political_violence,6,1
2019-04-01,2019,4,April,West Bank,Nablus,PS0115,political_violence,20,1
2019-04-01,2019,4,April,West Bank,Ramallah and Al Bireh,PS0130,political_violence,51,0
2019-04-01,2019,4,April,West Bank,Bethlehem,PS0145,political_violence,15,1
2019-04-01,2019,4,April,West Bank,Al Quds,PS0140,political_violence,50,1
2019-04-01,2019,4,April,West Bank,Hebron,PS0150,political_violence,36,0
2019-04-01,2019,4,April,West Bank,Tulkarm,PS0110,political_violence,1,0
2019-04-01,2019,4,April,West Bank,Tubas,PS0105,political_violence,2,0
2019-05-01,2019,5,May,West Bank,Jenin,PS0101,political_violence,9,0
2019-05-01,2019,5,May,West Bank,Jericho,PS0135,political_violence,1,0
2019-05-01,2019,5,May,West Bank,Qalqilya,PS0120,political_violence,10,1
2019-05-01,2019,5,May,West Bank,Salfit,PS0125,political_violence,5,0
2019-05-01,2019,5,May,West Bank,Nablus,PS0115,political_violence,24,0
2019-05-01,2019,5,May,West Bank,Ramallah and Al Bireh,PS0130,political_violence,14,0
2019-05-01,2019,5,May,West Bank,Bethlehem,PS0145,political_violence,12,0
2019-05-01,2019,5,May,West Bank,Al Quds,PS0140,political_violence,27,1
2019-05-01,2019,5,May,West Bank,Hebron,PS0150,political_violence,30,0
2019-05-01,2019,5,May,West Bank,Tulkarm,PS0110,political_violence,7,0
2019-05-01,2019,5,May,West Bank,Tubas,PS0105,political_violence,2,0
2019-06-01,2019,6,June,West Bank,Jenin,PS0101,political_violence,8,0
2019-06-01,2019,6,June,West Bank,Jericho,PS0135,political_violence,2,0
2019-06-01,2019,6,June,West Bank,Qalqilya,PS0120,political_violence,12,0
2019-06-01,2019,6,June,West Bank,Salfit,PS0125,political_violence,7,0
2019-06-01,2019,6,June,West Bank,Nablus,PS0115,political_violence,14,0
2019-06-01,2019,6,June,West Bank,Ramallah and Al Bireh,PS0130,political_violence,24,0
2019-06-01,2019,6,June,West Bank,Bethlehem,PS0145,political_violence,1,0
2019-06-01,2019,6,June,West Bank,Al Quds,PS0140,political_violence,46,1
2019-06-01,2019,6,June,West Bank,Hebron,PS0150,political_violence,30,0
2019-06-01,2019,6,June,West Bank,Tulkarm,PS0110,political_violence,5,0
2019-06-01,2019,6,June,West Bank,Tubas,PS0105,political_violence,0,0
2019-07-01,2019,7,July,West Bank,Jenin,PS0101,political_violence,12,0
2019-07-01,2019,7,July,West Bank,Jericho,PS0135,political_violence,1,0
2019-07-01,2019,7,July,West Bank,Qalqilya,PS0120,political_violence,6,0
2019-07-01,2019,7,July,West Bank,Salfit,PS0125,political_violence,7,0
2019-07-01,2019,7,July,West Bank,Nablus,PS0115,political_violence,20,1
2019-07-01,2019,7,July,West Bank,Ramallah and Al Bireh,PS0130,political_violence,23,0
2019-07-01,2019,7,July,West Bank,Bethlehem,PS0145,political_violence,4,0
2019-07-01,2019,7,July,West Bank,Al Quds,PS0140,political_violence,39,0
2019-07-01,2019,7,July,West Bank,Hebron,PS0150,political_violence,22,2
2019-07-01,2019,7,July,West Bank,Tulkarm,PS0110,political_violence,5,0
2019-07-01,2019,7,July,West Bank,Tubas,PS0105,political_violence,1,0
2019-08-01,2019,8,August,West Bank,Jenin,PS0101,political_violence,6,0
2019-08-01,2019,8,August,West Bank,Jericho,PS0135,political_violence,2,0
2019-08-01,2019,8,August,West Bank,Qalqilya,PS0120,political_violence,8,0
2019-08-01,2019,8,August,West Bank,Salfit,PS0125,political_violence,6,0
2019-08-01,2019,8,August,West Bank,Nablus,PS0115,political_violence,26,0
2019-08-01,2019,8,August,West Bank,Ramallah and Al Bireh,PS0130,political_violence,41,1
2019-08-01,2019,8,August,West Bank,Bethlehem,PS0145,political_violence,9,1
2019-08-01,2019,8,August,West Bank,Al Quds,PS0140,political_violence,52,1
2019-08-01,2019,8,August,West Bank,Hebron,PS0150,political_violence,29,1
2019-08-01,2019,8,August,West Bank,Tulkarm,PS0110,political_violence,4,0
2019-08-01,2019,8,August,West Bank,Tubas,PS0105,political_violence,1,0
2019-09-01,2019,9,September,West Bank,Jenin,PS0101,political_violence,8,0
2019-09-01,2019,9,September,West Bank,Jericho,PS0135,political_violence,1,0
2019-09-01,2019,9,September,West Bank,Qalqilya,PS0120,political_violence,21,0
2019-09-01,2019,9,September,West Bank,Salfit,PS0125,political_violence,4,0
2019-09-01,2019,9,September,West Bank,Nablus,PS0115,political_violence,22,0
2019-09-01,2019,9,September,West Bank,Ramallah and Al Bireh,PS0130,political_violence,55,0
2019-09-01,2019,9,September,West Bank,Bethlehem,PS0145,political_violence,7,0
2019-09-01,2019,9,September,West Bank,Al Quds,PS0140,political_violence,37,1
2019-09-01,2019,9,September,West Bank,Hebron,PS0150,political_violence,27,0
2019-09-01,2019,9,September,West Bank,Tulkarm,PS0110,political_violence,4,0
2019-09-01,2019,9,September,West Bank,Tubas,PS0105,political_violence,1,0
2019-10-01,2019,10,October,West Bank,Jenin,PS0101,political_violence,20,0
2019-10-01,2019,10,October,West Bank,Jericho,PS0135,political_violence,4,0
2019-10-01,2019,10,October,West Bank,Qalqilya,PS0120,political_violence,14,0
2019-10-01,2019,10,October,West Bank,Salfit,PS0125,political_violence,8,0
2019-10-01,2019,10,October,West Bank,Nablus,PS0115,political_violence,33,1
2019-10-01,2019,10,October,West Bank,Ramallah and Al Bireh,PS0130,political_violence,35,0
2019-10-01,2019,10,October,West Bank,Bethlehem,PS0145,political_violence,15,0
2019-10-01,2019,10,October,West Bank,Al Quds,PS0140,political_violence,23,0
2019-10-01,2019,10,October,West Bank,Hebron,PS0150,political_violence,30,0
2019-10-01,2019,10,October,West Bank,Tulkarm,PS0110,political_violence,13,1
2019-10-01,2019,10,October,West Bank,Tubas,PS0105,political_violence,1,0
2019-11-01,2019,11,November,West Bank,Jenin,PS0101,political_violence,12,0
2019-11-01,2019,11,November,West Bank,Jericho,PS0135,political_violence,1,0
2019-11-01,2019,11,November,West Bank,Qalqilya,PS0120,political_violence,19,0
2019-11-01,2019,11,November,West Bank,Salfit,PS0125,political_violence,9,0
2019-11-01,2019,11,November,West Bank,Nablus,PS0115,political_violence,30,0
2019-11-01,2019,11,November,West Bank,Ramallah and Al Bireh,PS0130,political_violence,31,0
2019-11-01,2019,11,November,West Bank,Bethlehem,PS0145,political_violence,20,0
2019-11-01,2019,11,November,West Bank,Al Quds,PS0140,political_violence,31,1
2019-11-01,2019,11,November,West Bank,Hebron,PS0150,political_violence,58,2
2019-11-01,2019,11,November,West Bank,Tulkarm,PS0110,political_violence,9,0
2019-11-01,2019,11,November,West Bank,Tubas,PS0105,political_violence,1,0
2019-12-01,2019,12,December,West Bank,Jenin,PS0101,political_violence,9,0
2019-12-01,2019,12,December,West Bank,Jericho,PS0135,political_violence,5,0
2019-12-01,2019,12,December,West Bank,Qalqilya,PS0120,political_violence,26,0
2019-12-01,2019,12,December,West Bank,Salfit,PS0125,political_violence,2,0
2019-12-01,2019,12,December,West Bank,Nablus,PS0115,political_violence,16,0
2019-12-01,2019,12,December,West Bank,Ramallah and Al Bireh,PS0130,political_violence,33,0
2019-12-01,2019,12,December,West Bank,Bethlehem,PS0145,political_violence,14,1
2019-12-01,2019,12,December,West Bank,Al Quds,PS0140,political_violence,39,0
2019-12-01,2019,12,December,West Bank,Hebron,PS0150,political_violence,44,1
2019-12-01,2019,12,December,West Bank,Tulkarm,PS0110,political_violence,6,0
2019-12-01,2019,12,December,West Bank,Tubas,PS0105,political_violence,4,0
2020-01-01,2020,1,January,West Bank,Jenin,PS0101,political_violence,7,0
2020-01-01,2020,1,January,West Bank,Jericho,PS0135,political_violence,4,0
2020-01-01,2020,1,January,West Bank,Qalqilya,PS0120,political_violence,29,0
2020-01-01,2020,1,January,West Bank,Salfit,PS0125,political_violence,5,0
2020-01-01,2020,1,January,West Bank,Nablus,PS0115,political_violence,22,0
2020-01-01,2020,1,January,West Bank,Ramallah and Al Bireh,PS0130,political_violence,34,0
2020-01-01,2020,1,January,West Bank,Bethlehem,PS0145,political_violence,13,0
2020-01-01,2020,1,January,West Bank,Al Quds,PS0140,political_violence,36,0
2020-01-01,2020,1,January,West Bank,Hebron,PS0150,political_violence,44,0
2020-01-01,2020,1,January,West Bank,Tulkarm,PS0110,political_violence,1,0
2020-01-01,2020,1,January,West Bank,Tubas,PS0105,political_violence,4,0
2020-02-01,2020,2,February,West Bank,Jenin,PS0101,political_violence,14,5
2020-02-01,2020,2,February,West Bank,Jericho,PS0135,political_violence,5,0
2020-02-01,2020,2,February,West Bank,Qalqilya,PS0120,political_violence,28,0
2020-02-01,2020,2,February,West Bank,Salfit,PS0125,political_violence,4,0
2020-02-01,2020,2,February,West Bank,Nablus,PS0115,political_violence,15,0
2020-02-01,2020,2,February,West Bank,Ramallah and Al Bireh,PS0130,political_violence,58,0
2020-02-01,2020,2,February,West Bank,Bethlehem,PS0145,political_violence,31,0
2020-02-01,2020,2,February,West Bank,Al Quds,PS0140,political_violence,43,2
2020-02-01,2020,2,February,West Bank,Hebron,PS0150,political_violence,37,0
2020-02-01,2020,2,February,West Bank,Tulkarm,PS0110,political_violence,5,1
2020-02-01,2020,2,February,West Bank,Tubas,PS0105,political_violence,5,0
2020-03-01,2020,3,March,West Bank,Jenin,PS0101,political_violence,8,0
2020-03-01,2020,3,March,West Bank,Jericho,PS0135,political_violence,1,0
2020-03-01,2020,3,March,West Bank,Qalqilya,PS0120,political_violence,29,0
2020-03-01,2020,3,March,West Bank,Salfit,PS0125,political_violence,8,0
2020-03-01,2020,3,March,West Bank,Nablus,PS0115,political_violence,33,1
2020-03-01,2020,3,March,West Bank,Ramallah and Al Bireh,PS0130,political_violence,51,1
2020-03-01,2020,3,March,West Bank,Bethlehem,PS0145,political_violence,14,0
2020-03-01,2020,3,March,West Bank,Al Quds,PS0140,political_violence,64,0
2020-03-01,2020,3,March,West Bank,Hebron,PS0150,political_violence,35,0
2020-03-01,2020,3,March,West Bank,Tulkarm,PS0110,political_violence,21,0
2020-03-01,2020,3,March,West Bank,Tubas,PS0105,political_violence,2,0
2020-04-01,2020,4,April,West Bank,Jenin,PS0101,political_violence,4,0
2020-04-01,2020,4,April,West Bank,Jericho,PS0135,political_violence,2,0
2020-04-01,2020,4,April,West Bank,Qalqilya,PS0120,political_violence,12,0
2020-04-01,2020,4,April,West Bank,Salfit,PS0125,political_violence,6,0
2020-04-01,2020,4,April,West Bank,Nablus,PS0115,political_violence,15,0
2020-04-01,2020,4,April,West Bank,Ramallah and Al Bireh,PS0130,political_violence,26,0
2020-04-01,2020,4,April,West Bank,Bethlehem,PS0145,political_violence,11,1
2020-04-01,2020,4,April,West Bank,Al Quds,PS0140,political_violence,50,1
2020-04-01,2020,4,April,West Bank,Hebron,PS0150,political_violence,24,0
2020-04-01,2020,4,April,West Bank,Tulkarm,PS0110,political_violence,11,0
2020-04-01,2020,4,April,West Bank,Tubas,PS0105,political_violence,2,0
2020-05-01,2020,5,May,West Bank,Jenin,PS0101,political_violence,15,1
2020-05-01,2020,5,May,West Bank,Jericho,PS0135,political_violence,6,0
2020-05-01,2020,5,May,West Bank,Qalqilya,PS0120,political_violence,21,0
2020-05-01,2020,5,May,West Bank,Salfit,PS0125,political_violence,2,0
2020-05-01,2020,5,May,West Bank,Nablus,PS0115,political_violence,28,0
2020-05-01,2020,5,May,West Bank,Ramallah and Al Bireh,PS0130,political_violence,33,1
2020-05-01,2020,5,May,West Bank,Bethlehem,PS0145,political_violence,12,0
2020-05-01,2020,5,May,West Bank,Al Quds,PS0140,political_violence,34,1
2020-05-01,2020,5,May,West Bank,Hebron,PS0150,political_violence,24,2
2020-05-01,2020,5,May,West Bank,Tulkarm,PS0110,political_violence,15,0
2020-05-01,2020,5,May,West Bank,Tubas,PS0105,political_violence,2,0
2020-06-01,2020,6,June,West Bank,Jenin,PS0101,political_violence,8,0
2020-06-01,2020,6,June,West Bank,Jericho,PS0135,political_violence,4,0
2020-06-01,2020,6,June,West Bank,Qalqilya,PS0120,political_violence,18,0
2020-06-01,2020,6,June,West Bank,Salfit,PS0125,political_violence,6,0
2020-06-01,2020,6,June,West Bank,Nablus,PS0115,political_violence,32,0
2020-06-01,2020,6,June,West Bank,Ramallah and Al Bireh,PS0130,political_violence,35,0
2020-06-01,2020,6,June,West Bank,Bethlehem,PS0145,political_violence,8,1
2020-06-01,2020,6,June,West Bank,Al Quds,PS0140,political_violence,36,2
2020-06-01,2020,6,June,West Bank,Hebron,PS0150,political_violence,24,0
2020-06-01,2020,6,June,West Bank,Tulkarm,PS0110,political_violence,7,0
2020-06-01,2020,6,June,West Bank,Tubas,PS0105,political_violence,1,0
2020-07-01,2020,7,July,West Bank,Jenin,PS0101,political_violence,14,0
2020-07-01,2020,7,July,West Bank,Jericho,PS0135,political_violence,6,0
2020-07-01,2020,7,July,West Bank,Qalqilya,PS0120,political_violence,15,0
2020-07-01,2020,7,July,West Bank,Salfit,PS0125,political_violence,16,1
2020-07-01,2020,7,July,West Bank,Nablus,PS0115,political_violence,23,1
2020-07-01,2020,7,July,West Bank,Ramallah and Al Bireh,PS0130,political_violence,29,0
2020-07-01,2020,7,July,West Bank,Bethlehem,PS0145,political_violence,10,0
2020-07-01,2020,7,July,West Bank,Al Quds,PS0140,political_violence,26,0
2020-07-01,2020,7,July,West Bank,Hebron,PS0150,political_violence,40,0
